,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
100,ActiveData-ETL,89e8ecf68efaf6000e52f06b57fe785d655e5162,"show files read, maybe a big one?",Kyle Lahnakoski,2015-01-30T13:56:52Z,Kyle Lahnakoski,Kyle Lahnakoski,25,12,13
101,ActiveData-ETL,855638160f437d4745695f11a79cb5d9bb078944,"gc.collect() may reveal if this is really a leak, or just big files",Kyle Lahnakoski,2015-01-30T13:48:25Z,Kyle Lahnakoski,Kyle Lahnakoski,4,4,0
102,ActiveData-ETL,bcb3b31297841a7bde2b62fce9705bb92920493d,try to find the memory leak,Kyle Lahnakoski,2015-01-30T13:43:22Z,Kyle Lahnakoski,Kyle Lahnakoski,8,4,4
103,ActiveData-ETL,d59648c26d0a7988a0b89fab13410b295145df03,fix,Kyle Lahnakoski,2015-01-30T13:27:48Z,Kyle Lahnakoski,Kyle Lahnakoski,19,11,8
104,ActiveData-ETL,22e56068ea95c52b2d103b41090dfda7c5f07e44,do not use generator,Kyle Lahnakoski,2015-01-30T13:16:36Z,Kyle Lahnakoski,Kyle Lahnakoski,55,32,23
105,ActiveData-ETL,ba51cea890b99a308b9b591ca5d8144b57abbc24,try avoiding iterator,Kyle Lahnakoski,2015-01-29T00:45:18Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
106,ActiveData-ETL,4aeca19536775ec8ab22c9a1c9acbf0588954d15,show binary as hex,Kyle Lahnakoski,2015-01-28T22:15:56Z,Kyle Lahnakoski,Kyle Lahnakoski,19,11,8
107,ActiveData-ETL,3fb5ae87175503a657500478da2a9e1c7ee39f3d,latin1 to logs is too noisy,Kyle Lahnakoski,2015-01-28T21:47:59Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
108,ActiveData-ETL,3c196f37f970ce9c47f7df434ff0c5c862ebc855,point to resources,Kyle Lahnakoski,2015-01-28T21:45:29Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
109,ActiveData-ETL,a09ec182bd7c401b102d093d8d7bcfa7067b0bfb,remove streaming,Kyle Lahnakoski,2015-01-28T21:36:56Z,Kyle Lahnakoski,Kyle Lahnakoski,5,2,3
